"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSMUSG00000027011",1197.8444336754,1.1782914546215,0.1967809436325,1.06998185666515e-09,3.18840350599272e-08,"Ube2e3","22193"
"ENSMUSG00000028780",433.439064178119,5.97170922208139,1.56795201720654,1.09565921309226e-09,3.25949515735371e-08,"Sema3c","20348"
"ENSMUSG00000022367",61.8201534120977,10.063214493277,2.96143744274137,1.11052471265457e-09,3.29823997992218e-08,"Has2","15117"
"ENSMUSG00000015134",365.497172218475,8.01076016813468,2.00797742402896,1.11251020150847e-09,3.29866642364489e-08,"Aldh1a3","56847"
"ENSMUSG00000003429",3070.02840235615,1.46943144108456,0.249476741171961,1.11541013644816e-09,3.30179836919838e-08,"Rps11","27207"
"ENSMUSG00000062761",811.688082169989,-0.990926752501642,0.165230084308903,1.12572595962138e-09,3.32683600839261e-08,"Zfp512","269639"
"ENSMUSG00000036568",209.762600790316,-1.15207992564621,0.192804827918066,1.15384955417029e-09,3.40433141114264e-08,"Bicral","210982"
"ENSMUSG00000038521",47.7964811542802,9.0250814155097,2.76013020719249,1.22963220543713e-09,3.62195446828514e-08,"C1s1","50908"
"ENSMUSG00000087651",234.954707777333,1.60933193668541,0.27567667464219,1.29610745165655e-09,3.81149234018344e-08,"1500009L16Rik","69784"
"ENSMUSG00000062997",2547.8342206104,1.19350863901379,0.201554153046178,1.36256013801536e-09,4.00034254290444e-08,"Rpl35","66489"
"ENSMUSG00000003528",821.986752494488,1.05042398529302,0.176207169494708,1.39169351578965e-09,4.07918808089636e-08,"Slc25a1","13358"
"ENSMUSG00000031103",56.9221019492595,10.5922085320771,3.06717726567955,1.41543753067285e-09,4.14200502235622e-08,"Elf4","56501"
"ENSMUSG00000060981",353.13603639419,-2.92123741361352,0.546275625123021,1.43656389179934e-09,4.19696945158798e-08,"H4c8","69386"
"ENSMUSG00000044894",2224.19744594386,1.00163353034414,0.167797776295896,1.43974274690342e-09,4.19940600232792e-08,"Uqcrq","22272"
"ENSMUSG00000036777",400.698694092918,6.46030172448122,1.16705730167778,1.45139883183095e-09,4.22652059825373e-08,"Anln","68743"
"ENSMUSG00000001891",2432.58494090995,2.23977003395311,0.390302140100009,1.47266372463837e-09,4.28148289684229e-08,"Ugp2","216558"
"ENSMUSG00000100865",56.9015344652447,-2.45386301883201,0.4301813659033,1.48859445972155e-09,4.32078414572987e-08,NA,NA
"ENSMUSG00000028954",594.456316408589,-1.14724915784207,0.19361306061416,1.51218497006707e-09,4.38215544157462e-08,"Nub1","53312"
"ENSMUSG00000064373",679.54205315455,1.28952964956365,0.218624227858415,1.51996839412943e-09,4.39759514870176e-08,"Selenop","20363"
"ENSMUSG00000034422",52.6969432292305,9.62023022917747,2.87955730886342,1.55309565948104e-09,4.48619196220096e-08,"Parp14","547253"
"ENSMUSG00000062519",355.593357683663,-1.68117270282703,0.289662268446061,1.58858233348725e-09,4.58130773114704e-08,"Zfp398","272347"
"ENSMUSG00000042804",56.0068211479675,10.9570145224518,3.37155769669875,1.69337060790123e-09,4.87565501879471e-08,"Gpr153","100129"
"ENSMUSG00000040488",351.265248817069,3.94967663919576,0.765005892332923,1.73079366882864e-09,4.97540671188636e-08,"Ltbp4","108075"
"ENSMUSG00000060739",499.219790253757,1.46044431165363,0.249797163496098,1.74006477190473e-09,4.99404166667336e-08,"Nsa2","59050"
"ENSMUSG00000020097",1928.2619983519,1.49158928492308,0.255810085559631,1.74387965320315e-09,4.99698251347445e-08,"Sgpl1","20397"
"ENSMUSG00000001687",4490.51465235142,-1.89236898988505,0.331716038884235,1.76371313285735e-09,5.04574097385659e-08,"Ubl3","24109"
"ENSMUSG00000034675",637.013224848553,5.57835629463697,1.17372503866329,1.78468511838651e-09,5.09759581900861e-08,"Dbn1","56320"
"ENSMUSG00000037679",107.524332351708,6.13333597829769,1.12336965178443,1.7955329796295e-09,5.12041403378738e-08,"Inf2","70435"
"ENSMUSG00000034928",706.734074179357,1.22501046758815,0.209339386130986,1.84266907680614e-09,5.24648020612418e-08,"Rnf44","105239"
"ENSMUSG00000001729",433.735583593484,2.2178727670818,0.388009086166843,1.85613557505098e-09,5.27643365295048e-08,"Akt1","11651"
"ENSMUSG00000035769",1557.77992661487,-2.49616158646565,0.453301388002061,1.87980296452246e-09,5.33524426174846e-08,"Xylb","102448"
"ENSMUSG00000027239",902.404549129617,1.70848957370895,0.298060967074557,1.91891757824367e-09,5.43764159948826e-08,"Mdk","17242"
"ENSMUSG00000090326",1310.49803689963,-2.31897993628675,0.410924480500223,1.93244731041952e-09,5.46732999720429e-08,"Dthd1","100322896"
"ENSMUSG00000037563",3886.52278373176,1.28443150108797,0.218962446936571,1.94323700352431e-09,5.4820867250318e-08,"Rps16","20055"
"ENSMUSG00000028773",55.1749742531203,10.955658603596,3.22233051141664,1.94378528694801e-09,5.4820867250318e-08,"Fabp3","14077"
"ENSMUSG00000035783",9815.34233482964,3.3791666645113,0.608052539070719,1.96073414220491e-09,5.52119304288486e-08,"Acta2","11475"
"ENSMUSG00000020407",333.034164240744,9.93083141217283,2.90943157198341,1.96576147984162e-09,5.52665970839617e-08,"Upp1","22271"
"ENSMUSG00000034994",5079.60878575418,1.43142238205406,0.24609470070979,1.97900025665027e-09,5.55515918438084e-08,"Eef2","13629"
"ENSMUSG00000015575",2390.10251820062,1.02849374441198,0.173925898024551,1.99217695787453e-09,5.58339548334506e-08,"Atp6v0e","11974"
"ENSMUSG00000032869",1005.48857391323,-1.15376183889968,0.196691781274802,2.05831300771994e-09,5.75973869613382e-08,"Psmf1","228769"
"ENSMUSG00000005161",5582.50060270365,0.860066127408849,0.14511545049237,2.10669970604239e-09,5.88594150320017e-08,"Prdx2","21672"
"ENSMUSG00000061477",4561.68138765377,1.15726166337095,0.19728325582586,2.11826737036651e-09,5.90904210839468e-08,"Rps7","20115"
"ENSMUSG00000027332",747.182867356259,-1.64479391319062,0.285152931591308,2.12696987413635e-09,5.92409074275396e-08,"Ivd","56357"
"ENSMUSG00000021013",2829.27836848449,-1.36270381114456,0.235831923217159,2.13709852296178e-09,5.940623170533e-08,"Ttc8","76260"
"ENSMUSG00000041870",287.565386371038,3.73326074738385,0.750667680547182,2.14279114040908e-09,5.940623170533e-08,"Ankrd13a","68420"
"ENSMUSG00000030605",467.09875984177,2.64863416053507,0.488939400010339,2.14285698149775e-09,5.940623170533e-08,"Mfge8","17304"
"ENSMUSG00000042312",337.496213351605,4.64184966343293,0.844654154908975,2.1638990806962e-09,5.98968603341396e-08,"S100a13","20196"
"ENSMUSG00000025592",36.1159453058131,10.4219504954928,3.2283828877538,2.18346458655697e-09,6.03187737313811e-08,"Dach2","93837"
"ENSMUSG00000036372",2206.32985543045,1.05157703085919,0.178981243785313,2.18587772358403e-09,6.03187737313811e-08,"Tmem258","69038"
"ENSMUSG00000073988",36.1968083983016,10.28703147849,3.10563653549394,2.20323139605654e-09,6.07041093415023e-08,"Ttpa","50500"
"ENSMUSG00000024534",495.455150532246,-2.37489706919828,0.428529295618503,2.2293967708503e-09,6.13306709203655e-08,"Sncaip","67847"
"ENSMUSG00000033902",339.855536819787,-1.40873260917679,0.242442751043994,2.25381838209383e-09,6.19074131977277e-08,"Mapkbp1","26390"
"ENSMUSG00000038379",96.8266369165666,11.0499604840508,3.16405703301285,2.28270791232373e-09,6.26049249644804e-08,"Ttk","22137"
"ENSMUSG00000005803",462.900708156798,-1.64427460615865,0.285485044299713,2.30062184366299e-09,6.29997501500924e-08,"Sqor","59010"
"ENSMUSG00000020459",242.580906943516,1.29519329516051,0.222585380310716,2.45902130621028e-09,6.72345230120915e-08,"Mtif2","76784"
"ENSMUSG00000046768",99.0272649844811,5.46405823150798,1.19278882567338,2.48702882096724e-09,6.78966450528998e-08,"Rhoj","80837"
"ENSMUSG00000055602",13.9058145156396,-0.138557593457513,1.03088599991998,2.5193009918484e-09,6.86730007047382e-08,"Tcp10b","21462"
"ENSMUSG00000005043",51.6441834295272,2.28383674140494,0.404543592564599,2.58720283777124e-09,7.04167410663301e-08,"Sgsh","27029"
"ENSMUSG00000022672",514.9466358705,-0.862800643226268,0.145700067910468,2.59937533213729e-09,7.0640687136945e-08,"Prkdc","19090"
"ENSMUSG00000035919",573.520566924518,-1.59076790862989,0.277779562699904,2.71351627845587e-09,7.36308530770701e-08,"Bbs9","319845"
"ENSMUSG00000028532",832.513361652278,-1.18358032968488,0.20339073666999,2.74570539415881e-09,7.43915853313013e-08,"Cachd1","320508"
"ENSMUSG00000081051",620.94656416345,0.844933407411891,0.143681730827362,2.79377986357102e-09,7.55797637110173e-08,NA,NA
"ENSMUSG00000023940",152.007961206762,8.89544172554696,1.67425852224683,2.88622898614716e-09,7.79630089184155e-08,"Sgo1","72415"
"ENSMUSG00000006412",862.816772376557,-0.856202724107488,0.146242955608535,2.99221811995897e-09,8.07042685396765e-08,"Pfdn2","18637"
"ENSMUSG00000001493",13.2356547799461,-0.138484944359152,1.03087294748133,3.00263855030805e-09,8.08635395450629e-08,"Meox1","17285"
"ENSMUSG00000032060",3902.64448569642,3.25305428565827,0.610839378060009,3.04929215699198e-09,8.19966565158699e-08,"Cryab","12955"
"ENSMUSG00000019929",25.3494045851791,0.24091327310774,1.05374844440667,3.05698492888092e-09,8.20291461261004e-08,"Dcn","13179"
"ENSMUSG00000037370",68.4184320544548,11.0275563515895,3.27934577945312,3.0596610426174e-09,8.20291461261004e-08,"Enpp1","18605"
"ENSMUSG00000035547",68.5984985074041,10.508965164271,3.07766423573724,3.12215429135537e-09,8.35794636829347e-08,"Capn5","12337"
"ENSMUSG00000030447",1664.30754549792,0.94951386478797,0.163009273817528,3.20089926247252e-09,8.55595595397319e-08,"Cyfip1","20430"
"ENSMUSG00000062380",51.7013612559794,10.4086019431851,3.08654339969175,3.26534711983764e-09,8.71521632923581e-08,"Tubb3","22152"
"ENSMUSG00000049401",349.018834038179,1.66199029377323,0.291346939733222,3.27782846749882e-09,8.73551042030302e-08,"Ogfr","72075"
"ENSMUSG00000093674",12219.8797358045,0.926942733431756,0.157888289771543,3.43141322501245e-09,9.13123022982883e-08,"Rpl41","67945"
"ENSMUSG00000025352",236.585953302787,2.22257622548282,0.397737340489455,3.49743620426044e-09,9.29311349882793e-08,"Gdf11","14561"
"ENSMUSG00000054889",131.416284681727,11.2612637533559,3.28331117664395,3.66164508081598e-09,9.71502248182718e-08,"Dsp","109620"
"ENSMUSG00000056481",41.1657474821247,8.34140005525863,1.72977269469345,3.7818225208384e-09,1.00190324742152e-07,"Cd248","70445"
"ENSMUSG00000022434",549.149048146909,1.25457426634216,0.217891204144461,3.82300691759425e-09,1.01131803378427e-07,"Fam118a","73225"
"ENSMUSG00000015850",381.42510076015,1.75698411370168,0.311546864133825,3.8320407171543e-09,1.01169774296267e-07,"Adamtsl4","229595"
"ENSMUSG00000030341",915.266007389103,1.7708983434622,0.313014540647688,3.83574050740776e-09,1.01169774296267e-07,"Tnfrsf1a","21937"
"ENSMUSG00000017778",2897.13531118334,0.914875133397187,0.157739662340713,3.91023867572631e-09,1.02983035946445e-07,"Cox7c","12867"
"ENSMUSG00000045983",1160.08713707698,1.16884023206408,0.204146345607185,4.07081339557296e-09,1.0705462129415e-07,"Eif4g1","208643"
"ENSMUSG00000036894",693.638169079371,2.2314351699439,0.4001505753176,4.14176313646609e-09,1.08760756614327e-07,"Rap2b","74012"
"ENSMUSG00000054072",23.6946764343582,0.218254086703308,1.0480168433997,4.15696863836762e-09,1.08899505176324e-07,"Iigp1","60440"
"ENSMUSG00000031555",1106.82897431632,2.07733337098459,0.372231548599551,4.15920830535515e-09,1.08899505176324e-07,"Adam9","11502"
"ENSMUSG00000026796",489.215629597534,2.33810272987189,0.428873898681146,4.18683758401165e-09,1.09462882178197e-07,"Fam129b","227737"
"ENSMUSG00000032224",3065.81659309514,-1.97007645558121,0.357028494966304,4.32474086615163e-09,1.12903475469256e-07,"Fam81a","76886"
"ENSMUSG00000055148",181.955301597434,-1.94306314863361,0.34699789536013,4.43589753195043e-09,1.15636810625474e-07,"Klf2","16598"
"ENSMUSG00000006932",3476.44052761932,0.737883518413317,0.126965475229633,4.5143664165774e-09,1.17511319991983e-07,"Ctnnb1","12387"
"ENSMUSG00000040339",1343.34669111236,1.54922677915457,0.274449563938577,4.771841753916e-09,1.24033256851788e-07,"Fam102b","329739"
"ENSMUSG00000022972",784.194872124393,-1.18052520889003,0.206356297311437,4.7887717695292e-09,1.24292918290577e-07,"Cfap298","68001"
"ENSMUSG00000110935",114.750882965647,-2.10968701153389,0.380627663481562,4.8226013525791e-09,1.24989822899188e-07,NA,NA
"ENSMUSG00000084416",102.965093953586,1.28580604544931,0.225539686233207,4.83964845118078e-09,1.25250381665024e-07,NA,NA
"ENSMUSG00000000339",780.025884607868,1.1641645325977,0.204029398913979,4.8550511772999e-09,1.25438166243472e-07,"Rtca","66368"
"ENSMUSG00000030322",196.13164033115,-1.52735089373498,0.269970604888053,4.86091280210897e-09,1.25438166243472e-07,"Mbd4","17193"
"ENSMUSG00000006398",679.180849614909,10.5522554814894,2.46738469559004,4.86855511737904e-09,1.2545460949229e-07,"Cdc20","107995"
"ENSMUSG00000051278",68.7020735764489,6.01343636310486,1.0699483568956,4.99200903231172e-09,1.28450991034009e-07,"Zgrf1","71643"
"ENSMUSG00000025963",912.322342670773,-2.90036393677929,0.542642597930726,5.06081087233565e-09,1.30034522112854e-07,"Mdh1b","76668"
"ENSMUSG00000002055",147.56180636903,7.59940106222712,1.74624042634914,5.14622733513833e-09,1.32039807084516e-07,"Spag5","54141"
"ENSMUSG00000016526",1406.72631476598,-1.89052740439484,0.338710480786358,5.17253320622430e-09,1.32524888684222e-07,"Dyrk3","226419"
"ENSMUSG00000072258",637.877824339606,-1.86005979153489,0.332852734883227,5.44574857680072e-09,1.39325587517034e-07,"Taf1a","21339"
"ENSMUSG00000111602",13.957806169431,0.169039596439087,1.03666073042567,5.60393426310945e-09,1.43168129412307e-07,"Gm32014","102634431"
"ENSMUSG00000041736",3122.52592091815,1.84944333817684,0.337323275480658,5.65144242235593e-09,1.44176185672325e-07,"Tspo","12257"
"ENSMUSG00000028849",443.737667467866,1.86082398822343,0.341171841630332,5.6990374107025e-09,1.4518358604306e-07,"Map7d1","245877"
"ENSMUSG00000034059",31.649125589835,10.6786715640021,3.32173704895071,5.78110835733895e-09,1.47065155641454e-07,"Ypel4","241525"
"ENSMUSG00000022621",4730.92130593971,-1.81155613088583,0.326195859120215,5.80624250484433e-09,1.47495031232989e-07,"Rabl2","68708"
"ENSMUSG00000027995",128.841850771536,12.6194945308699,3.77387918348936,5.85454848804372e-09,1.48511485654922e-07,"Tlr2","24088"
"ENSMUSG00000027715",724.426314587084,4.45665369319175,0.842353338752554,6.01297355687919e-09,1.52314488585784e-07,"Ccna2","12428"
"ENSMUSG00000049866",904.586134562134,1.94781554618127,0.359495505025048,6.14267439881308e-09,1.55380163571107e-07,"Arl4c","320982"
"ENSMUSG00000032010",2289.50497844573,-1.89619467211047,0.342241521952233,6.16071355053535e-09,1.55616669924595e-07,"Usp2","53376"
"ENSMUSG00000014496",474.926187937998,2.45299832954547,0.448372799741065,6.39561799017383e-09,1.61322707867638e-07,"Ankrd28","105522"
"ENSMUSG00000022747",2526.5085186003,-1.95170466973673,0.353321605509311,6.63963348326526e-09,1.672421885398e-07,"St3gal6","54613"
"ENSMUSG00000007670",324.167572150728,1.11460011805314,0.196434131452062,6.98380749363931e-09,1.75664337645487e-07,"Khsrp","16549"
"ENSMUSG00000016427",1675.94312510449,1.09926865523104,0.194540894793447,7.20250094159173e-09,1.80911065025198e-07,"Ndufa1","54405"
"ENSMUSG00000097842",37.6054704170705,-3.873734370598,0.744791886271606,7.67190583784033e-09,1.92170322909537e-07,"9330104G04Rik","320950"
"ENSMUSG00000026630",156.841224670754,-2.21738403211579,0.409781008865544,7.67221960356911e-09,1.92170322909537e-07,"Batf3","381319"
"ENSMUSG00000071392",500.016379833731,-2.77307707291285,0.55199635445217,7.83835892514039e-09,1.9595521002736e-07,"Ect2l","100045792"
"ENSMUSG00000106918",718.569461798571,1.72729003118852,0.312052979322458,7.84521109998422e-09,1.9595521002736e-07,"Mrpl33","66845"
"ENSMUSG00000040322",523.703863162347,2.45503622321018,0.451297578116082,7.93434178534656e-09,1.97905469406367e-07,"Slc25a24","229731"
"ENSMUSG00000059854",1778.38917496048,-3.13595862333631,0.629570129389915,8.09471505295152e-09,2.01624828766772e-07,"Hydin","244653"
"ENSMUSG00000054312",883.621848685861,0.783818776651278,0.137415822739787,8.12070001975882e-09,2.01991134241473e-07,"Mrps21","66292"
"ENSMUSG00000031015",271.913163358569,2.29430403610653,0.428696336769863,8.23668567928764e-09,2.04591960929767e-07,"Swap70","20947"
"ENSMUSG00000087611",165.504637091886,-2.91037668035007,0.570502221122002,8.35898669836814e-09,2.07342233768802e-07,NA,NA
"ENSMUSG00000028465",836.588915952823,1.71304272248587,0.309297436889095,8.50414292781964e-09,2.10511911780448e-07,"Tln1","21894"
"ENSMUSG00000036241",859.323849599416,1.47868937149941,0.266176401337267,8.5102810949268e-09,2.10511911780448e-07,"Ube2r2","67615"
"ENSMUSG00000057604",376.563040712225,4.50286734667348,0.916425861182912,8.60481775152623e-09,2.12556801533908e-07,"Lmcd1","30937"
"ENSMUSG00000027552",654.757913017909,1.77663761693993,0.321450052543994,8.63219613290612e-09,2.12939394689002e-07,"E2f5","13559"
"ENSMUSG00000022463",878.830102396393,-1.39852628816059,0.25171226445326,8.72492776647346e-09,2.14930854703952e-07,"Srebf2","20788"
"ENSMUSG00000062328",1479.42470104472,1.28030770504373,0.227855964249565,8.74414276624906e-09,2.15108314286751e-07,"Rpl17","319195"
"ENSMUSG00000042766",146.491025680838,2.6534075821612,0.49398310190565,8.83552867900771e-09,2.17058275874279e-07,"Trim46","360213"
"ENSMUSG00000049560",20.7076044203807,-9.04344970052265,3.03393150794372,8.9358612546226e-09,2.19222382478132e-07,"Defb20","319579"
"ENSMUSG00000020358",1039.11060604195,2.13401917774804,0.391363636336609,8.98127765260077e-09,2.2003515934395e-07,"Hnrnpab","15384"
"ENSMUSG00000054966",763.092554991749,-3.86250650712455,0.762154526465247,9.07235289814709e-09,2.21962797886498e-07,"Lmntd1","74071"
"ENSMUSG00000015143",643.232731487533,1.75771607944072,0.319526528553597,9.24244723444847e-09,2.2581580835162e-07,"Actn1","109711"
"ENSMUSG00000032796",34.0764121661634,10.2951937495629,3.32755538269312,9.27514609735105e-09,2.26305982912071e-07,"Lama1","16772"
"ENSMUSG00000030432",1934.43060422748,1.01787992407207,0.180657368366601,9.37924540599544e-09,2.28534565953704e-07,"Rpl28","19943"
"ENSMUSG00000048763",41.3584694899455,-3.13826440770019,0.587671905158187,9.40827854064012e-09,2.28930516826527e-07,"Hoxb3","15410"
"ENSMUSG00000036768",151.225291474033,6.06932617789433,1.17015182568402,9.44131763422576e-09,2.29422737464517e-07,"Kif15","209737"
"ENSMUSG00000107605",10.3530662505287,-0.218714685715489,1.0480127271095,9.55877645087674e-09,2.31962232328932e-07,NA,NA
"ENSMUSG00000044147",330.451049888004,2.49576799991187,0.464052198192592,9.69070522036439e-09,2.34845520692159e-07,"Arf6","11845"
"ENSMUSG00000024012",743.210073902889,1.62547802539635,0.298307658798771,9.76465150977747e-09,2.36317762011628e-07,"Mtch1","56462"
"ENSMUSG00000024480",474.986537479424,1.45925933691788,0.263221108649172,9.8653372364189e-09,2.38432286865082e-07,"Ap3s1","11777"
"ENSMUSG00000045777",82.5229663004618,10.7345354201597,3.31371990196232,9.94361213474873e-09,2.40000201780613e-07,"Ifitm10","320802"
"ENSMUSG00000056973",11.183813046864,-0.196946907076086,1.04256628702146,9.98885747157693e-09,2.40767763739531e-07,"Ces1d","104158"
"ENSMUSG00000073725",2879.8015717075,-1.28745339492654,0.231415424397808,1.02123592335034e-08,2.45824114936576e-07,"Lmbrd1","68421"
"ENSMUSG00000118164",38.3095930896416,2.80590544365465,0.524664920491381,1.03008748322248e-08,2.47621969624583e-07,NA,NA
"ENSMUSG00000028161",2521.86972651435,2.05688846512941,0.382006420165473,1.06100477908498e-08,2.54712259901245e-07,"Ppp3ca","19055"
"ENSMUSG00000038372",395.380792611459,-1.60972117229351,0.294984775314093,1.07864912650694e-08,2.58601435162153e-07,"Gmds","218138"
"ENSMUSG00000024427",43.954455665226,8.49935878794967,2.70990329557615,1.10682031959122e-08,2.65000602988758e-07,"Spry4","24066"
"ENSMUSG00000107176",1503.76436478882,0.934542493921373,0.166482584011708,1.10927878612756e-08,2.6523462991667e-07,NA,NA
"ENSMUSG00000047557",3189.01334490364,1.5865229027821,0.295082210152579,1.11191737188418e-08,2.65511042840983e-07,"Lxn","17035"
"ENSMUSG00000103715",157.230682950845,-3.38837900901076,0.647424175276708,1.12095538959551e-08,2.67312783918322e-07,NA,NA
"ENSMUSG00000006715",377.376491079519,6.34128792570744,1.34100929630263,1.12814549818044e-08,2.68461661809345e-07,"Gmnn","57441"
"ENSMUSG00000032383",1435.90417443727,0.596720552701083,0.105177846258996,1.12877118399931e-08,2.68461661809345e-07,"Ppib","19035"
"ENSMUSG00000031320",7522.61600922175,0.946724202579446,0.168193433675724,1.13411237616676e-08,2.69374251256902e-07,"Rps4x","20102"
"ENSMUSG00000036412",53.5872912685725,8.24038157558001,1.76277415529855,1.16807766580557e-08,2.77074210820027e-07,"Arsi","545260"
"ENSMUSG00000052560",1556.82557109632,2.04336308912873,0.385684673011198,1.1729388414397e-08,2.77813027425304e-07,"Cpne8","66871"
"ENSMUSG00000028755",54.7146030526427,10.4036223559454,3.10742323038809,1.17429483366439e-08,2.77813027425304e-07,"Cda","72269"
"ENSMUSG00000024048",2428.62562317337,1.83991504762976,0.339027264759086,1.1831098382276e-08,2.79529209667784e-07,"Myl12a","67268"
"ENSMUSG00000064023",47.5479274866191,0.217457071262426,1.04830555751691,1.18756451394178e-08,2.80212027406894e-07,"Klk8","259277"
"ENSMUSG00000051235",73.0458374211435,10.3448997167192,3.09682062520122,1.19606367835695e-08,2.81846110732823e-07,"Gen1","209334"
"ENSMUSG00000045657",18.2478649199612,0.235829784234239,1.05178388312529,1.21038948126598e-08,2.8484711195785e-07,"Pcdhb10","93881"
"ENSMUSG00000024940",690.939496324936,1.90634816531067,0.35516214029641,1.21409730668893e-08,2.85343307776477e-07,"Ltbp3","16998"
"ENSMUSG00000044221",2154.37494864919,-0.668553834429563,0.117835719130044,1.21568453757023e-08,2.85343307776477e-07,"Grsf1","231413"
"ENSMUSG00000033819",934.948758033715,-1.4624780358504,0.265631413961351,1.22277132610252e-08,2.86631042921073e-07,"Ppp1r16a","73062"
"ENSMUSG00000045763",626.349924593108,1.25797162406797,0.227425182341919,1.22998499314477e-08,2.87945114277512e-07,"Basp1","70350"
"ENSMUSG00000016559",18040.2590799308,0.90516570764477,0.160570970887883,1.23277118222206e-08,2.88220614914033e-07,"H3f3b","15081"
"ENSMUSG00000026123",1720.58482031703,-0.868558595696588,0.15475084282899,1.28705019507385e-08,3.0051866940779e-07,"Plekhb2","226971"
"ENSMUSG00000001403",526.097481572329,10.2857901520268,2.02145290463426,1.30583313834924e-08,3.04507365555945e-07,"Ube2c","68612"
"ENSMUSG00000021760",2404.02690269858,1.03336162233543,0.185112468735605,1.31910178771326e-08,3.07201481354444e-07,"Gpx8","69590"
"ENSMUSG00000022679",1166.68455713181,-2.2978122946325,0.429399565676315,1.33969152002916e-08,3.1159136924938e-07,"Mpv17l","93734"
"ENSMUSG00000079435",3975.20542187525,0.722880935553196,0.129372418999206,1.35789573487598e-08,3.15415755069961e-07,"Rpl36a","19982"
"ENSMUSG00000041571",4565.66883359937,0.633353556754014,0.112013891069515,1.36420544486574e-08,3.16470923731873e-07,"Selenow","20364"
"ENSMUSG00000003380",2135.280908292,-1.08890398708481,0.196107033767583,1.36653494843044e-08,3.16601221105315e-07,"Rabac1","14470"
"ENSMUSG00000032841",80.6124232754653,9.40175962033028,2.91325138565196,1.36882470968164e-08,3.16721986120006e-07,"Prr5l","72446"
"ENSMUSG00000069682",189.894253838802,1.87540288249126,0.34727462867052,1.38374694194304e-08,3.19540304955674e-07,NA,NA
"ENSMUSG00000017754",8742.49414254515,-2.61219127116917,0.508952345076738,1.38554316932154e-08,3.19540304955674e-07,"Pltp","18830"
"ENSMUSG00000026669",57.8205334187311,10.345763019886,3.0957289557238,1.38635779189546e-08,3.19540304955674e-07,"Mcm10","70024"
"ENSMUSG00000013155",476.901195586068,-0.941947725979169,0.168773324078029,1.39131620795206e-08,3.20270976455185e-07,"Enkd1","102124"
"ENSMUSG00000055204",1128.9547083921,1.01737598396421,0.182436836016945,1.40064672497669e-08,3.22004906259403e-07,"Ankrd17","81702"
"ENSMUSG00000112188",284.756984708506,-3.32449567233675,0.643866454977779,1.40452899395281e-08,3.22483458367959e-07,NA,NA
"ENSMUSG00000029999",130.263852875409,10.1427929670655,3.06857483298611,1.40786549772174e-08,3.22835636346974e-07,"Tgfa","21802"
"ENSMUSG00000032413",1318.37994444716,-1.30806564842148,0.237424286240197,1.41326021802531e-08,3.23658276785362e-07,"Rasa2","114713"
"ENSMUSG00000051855",224.13544546979,6.05822680143131,1.69821601179569,1.41832639802984e-08,3.24403671293951e-07,"Mest","17294"
"ENSMUSG00000053332",4189.58978826149,1.13248035860847,0.204116508569673,1.45347713234692e-08,3.32019412795931e-07,"Gas5","14455"
"ENSMUSG00000054196",208.328757817221,7.54793547435792,1.69600603917613,1.46976782981455e-08,3.35313019925461e-07,"Cthrc1","68588"
"ENSMUSG00000006169",559.329997821021,1.20490503789538,0.218443957894815,1.50668795179145e-08,3.43298658125103e-07,"Clint1","216705"
"ENSMUSG00000020580",1129.79598782314,2.13562450724301,0.403014234860831,1.51631736509078e-08,3.45053719077647e-07,"Rock2","19878"
"ENSMUSG00000019303",907.169169445604,-0.911946944932918,0.162609907913579,1.53005530563853e-08,3.47492907179508e-07,"Psmc3ip","19183"
"ENSMUSG00000037705",20.7854761137547,0.179477882530358,1.03793306664527,1.53091687846687e-08,3.47492907179508e-07,"Tecta","21683"
"ENSMUSG00000051396",31.6487606919389,8.80736092082017,2.79169046732015,1.53913441459199e-08,3.48915926973772e-07,"Hspa14","50497"
"ENSMUSG00000039357",399.247277135807,1.56878542816212,0.289351018303669,1.65274142469943e-08,3.74196538241998e-07,"Fut11","73068"
"ENSMUSG00000028639",5871.98016467787,1.48370362049487,0.273176680218178,1.65699646547978e-08,3.74686233589361e-07,"Ybx1","22608"
"ENSMUSG00000060152",673.125586497804,-1.30377367321844,0.238628271741392,1.70419125874473e-08,3.84872146946523e-07,"Pop5","117109"
"ENSMUSG00000028649",4729.36733947127,-1.22835279453662,0.225709466205649,1.73314142637835e-08,3.90917251952265e-07,"Macf1","11426"
"ENSMUSG00000053907",5035.88277598221,-0.945334788694272,0.170228374984579,1.79754449130467e-08,4.04933638927992e-07,"Mat2a","232087"
"ENSMUSG00000044042",38.7132457071313,9.34503500286496,2.92845471043667,1.85745385382356e-08,4.17469265473841e-07,"Fmn1","14260"
"ENSMUSG00000059291",4696.59233235308,0.823602454719857,0.14748265074981,1.85785361875399e-08,4.17469265473841e-07,"Rpl11","67025"
"ENSMUSG00000047215",6178.93118024015,0.600521370439913,0.107527294355726,1.86715503258512e-08,4.1903357742565e-07,"Rpl9","20005"
"ENSMUSG00000042215",1243.34777235987,-1.06379238195968,0.192985910183812,1.87069259688322e-08,4.19302049031058e-07,"Bag2","213539"
"ENSMUSG00000022570",352.770799500351,1.47011480797404,0.270890464877624,1.88428874136906e-08,4.2182158836473e-07,"Tsta3","22122"
"ENSMUSG00000030717",2050.56742670374,7.43662376186667,1.85697289204285,1.94002559816415e-08,4.33756784488411e-07,"Nupr1","56312"
