nohup: ignoring input
cellranger-atac count (1.2.0)
Copyright (c) 2019 10x Genomics, Inc.  All rights reserved.
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk06.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk07.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk08.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk09.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk10.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk11.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk12.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk13.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk14.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk15.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk16.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk17.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk18.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk19.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk20.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk21.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk22.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk23.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk24.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk25.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk26.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk27.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk28.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk29.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk30.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk31.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk32.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk33.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk34.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk35.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk36.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk37.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk38.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk39.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk40.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk41.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk42.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk43.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk44.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk45.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk46.main
2020-12-12 15:15:23 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.chnk47.main
2020-12-12 15:21:23 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (0/48 completed)
2020-12-12 15:27:23 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (0/48 completed)
2020-12-12 15:33:23 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (0/48 completed)
2020-12-12 15:39:23 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (0/48 completed)
2020-12-12 15:45:23 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (0/48 completed)
2020-12-12 15:51:24 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (1/48 completed)
2020-12-12 15:56:55 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:02:55 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:08:55 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:14:55 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:20:54 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:26:54 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:32:54 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:38:54 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:44:54 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (2/48 completed)
2020-12-12 16:49:58 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (3/48 completed)
2020-12-12 16:55:00 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (11/48 completed)
2020-12-12 17:00:01 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (20/48 completed)
2020-12-12 17:05:25 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (29/48 completed)
2020-12-12 17:10:25 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (30/48 completed)
2020-12-12 17:15:30 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (30/48 completed)
2020-12-12 17:20:44 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (31/48 completed)
2020-12-12 17:25:49 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (33/48 completed)
2020-12-12 17:30:50 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (34/48 completed)
2020-12-12 17:35:55 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (34/48 completed)
2020-12-12 17:40:56 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (34/48 completed)
2020-12-12 17:46:01 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (34/48 completed)
2020-12-12 17:51:30 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (35/48 completed)
2020-12-12 17:56:43 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (36/48 completed)
2020-12-12 18:01:48 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (36/48 completed)
2020-12-12 18:06:53 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (36/48 completed)
2020-12-12 18:11:54 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (36/48 completed)
2020-12-12 18:17:02 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (36/48 completed)
2020-12-12 18:22:12 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (36/48 completed)
2020-12-12 18:27:32 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (36/48 completed)
2020-12-12 18:32:45 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (40/48 completed)
2020-12-12 18:37:47 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (42/48 completed)
2020-12-12 18:43:35 [runtime] (update)          ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0 chunks running (47/48 completed)
2020-12-12 18:44:37 [runtime] (chunks_complete) ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS
2020-12-12 18:44:37 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS.fork0.join
2020-12-12 18:44:38 [runtime] (join_complete)   ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.ATTACH_BCS
2020-12-12 18:45:31 [runtime] (ready)           ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.split
2020-12-12 18:45:31 [runtime] (ready)           ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_METRIC_COLLECTOR.GENERATE_SEQUENCING_METRICS
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._SC_ATAC_METRIC_COLLECTOR.GENERATE_SEQUENCING_METRICS.fork0.split
2020-12-12 18:45:31 [runtime] (split_complete)  ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk00.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk01.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk02.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk03.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk04.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk05.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk06.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk07.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk08.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk09.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk10.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk11.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk12.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk13.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk14.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk15.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk16.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk17.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk18.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk19.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk20.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk21.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk22.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk23.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk24.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk25.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk26.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk27.main
2020-12-12 18:45:31 [runtime] (run:local)       ID.EP.SC_ATAC_COUNTER_CS.SC_ATAC_COUNTER._BASIC_SC_ATAC_COUNTER._SORT_AND_MARK_DUPS.SORT_READS_BY_POS.fork0.chnk28.main
